3723.4,2749.8,2369.6,2048.6,1763.8,1543.8,1268.5,993.4,704.5,236,0,269.9,652.5,987.2,1271.6,1501.9,1792.7,2086.2,2391.5,2830.6
2743.1,3669.8,2768.9,2360.6,2032.1,1798.2,1527.5,1273.6,1028.8,679,272.7,0,208.2,629.7,962.9,1207.5,1497,1766.6,2023.5,2351.8
2437.4,2852.9,3777.9,2846.7,2410.4,2136,1845,1592.7,1356.7,1054,726.1,284.4,0,279.1,731.5,1018.8,1326.7,1600.8,1845.1,2131.2
2099.1,2413.1,2825,3758.6,2794.3,2428.4,2097.3,1820.9,1592.7,1315.7,1037.5,690.9,259.7,0,293,675.1,1027.1,1316.2,1567.8,1831.3
1759.6,2039.7,2337.5,2738.7,3683.9,2813.9,2380.9,2051.7,1794.3,1524.5,1269,971.9,695.2,280,0,193.4,648,977.2,1249.9,1512.4
1517,1785.3,2042.3,2357.5,2792.9,3665.2,2738.7,2319.1,2015.2,1732,1477.7,1199.1,926.8,599.7,177.9,0,234.6,660.6,983.3,1264.5
1286.9,1566.1,1803.7,2074,2410.5,2793.5,3769.5,2833.9,2411.9,2089,1816,1537.6,1285.9,1004.5,678.5,283.9,0,241.3,680.6,1011.1
966.1,1274.5,1513,1765.9,2055.8,2342.9,2802,3705.8,2794.4,2382.6,2068.4,1769.5,1522.9,1258.9,978.2,680.8,209.8,0,218.6,642.6
605.7,957.6,1205.7,1458.3,1723.8,1962.5,2308.1,2721.5,3584.7,2682.5,2295.7,1957.8,1699.5,1437.8,1181.9,933.2,576.8,155.2,0,202.6
189.9,656.1,954.1,1225.1,1490.9,1712.8,2011.6,2334.3,2709.8,3682.7,2803.4,2344.7,2035.8,1744.4,1480.3,1248.6,935.6,597.5,240.2,0
0,276.3,654,970.7,1256.8,1477.6,1755.5,2035.5,2332.1,2812.4,3740.1,2769,2384,2036.6,1749.6,1517.7,1224.7,932.6,634.7,197.9
210.9,0,185.1,589.5,915.3,1147.8,1419.3,1676,1925.9,2283.5,2708.3,3680.2,2765.9,2325,1986.5,1737.8,1446.9,1177.9,921.6,595.9
615,214.8,0,216,644,917.3,1206,1465.5,1701,2007.6,2342.5,2799,3789.3,2795.2,2337.7,2041.3,1726.8,1453.9,1205.4,923.6
949.4,627.7,239.1,0,266.2,615.3,952.5,1224.2,1459.1,1733.9,2014.5,2366.9,2808.2,3794.2,2779,2392.1,2025,1731.4,1478.9,1210.1
1200.4,926.6,633.2,246.3,0,163.9,593.5,914.5,1173.1,1440.7,1696.5,1998.1,2320.2,2746.1,3699.2,2800.5,2338.2,1997.6,1719.9,1454.6
1413.8,1146.1,890.6,578.8,197.5,0,219.5,619.7,922.3,1200.3,1454.5,1736.7,2012.5,2345.4,2779.9,3671.6,2716.1,2282.1,1953.2,1668.2
1761.8,1483.6,1243.6,972,639.8,267.5,0,229.2,638.5,962.3,1232.2,1512.7,1765.2,2053.3,2392.3,2783.5,3786,2830.7,2389.8,2045.2
1986.8,1687.8,1447.4,1196.1,908.9,626.6,193.5,0,180.2,588.9,893.7,1193.3,1435.8,1702.3,1986.8,2290.1,2771.6,3693.6,2763.6,2329.5
2283.5,1924.2,1668.4,1416,1151.2,912.7,569.7,164,0,201.2,581.1,916.2,1173.3,1436.2,1696.4,1948.5,2314.3,2753,3630.9,2700.4
2789.6,2325.7,2024.3,1746.4,1480.2,1258.4,960.4,640.2,276.8,0,176.6,630.7,933.5,1225,1488.4,1724.5,2041.1,2393,2771.8,3712.5