0,1.14,1.43,1.646,1.894,2.04,2.197,2.504,2.728,3.055,4.444,3.188,2.833,2.55,2.251,2.082,1.931,1.679,1.5,1.255
0.879,0,0.845,1.145,1.448,1.607,1.759,2.03,2.207,2.428,2.941,3.845,2.924,2.548,2.178,1.99,1.83,1.588,1.435,1.273
1.203,0.877,0,0.845,1.278,1.466,1.628,1.894,2.055,2.235,2.598,2.952,3.858,2.921,2.41,2.182,2.006,1.757,1.61,1.469
1.742,1.506,1.178,0,1.278,1.557,1.751,2.038,2.193,2.357,2.65,2.906,3.24,4.45,3.085,2.748,2.529,2.244,2.09,1.958
1.768,1.595,1.395,1.067,0,0.892,1.191,1.554,1.726,1.88,2.135,2.324,2.529,2.88,3.937,2.985,2.645,2.272,2.095,1.958
1.9,1.74,1.572,1.335,0.877,0,0.826,1.327,1.531,1.7,1.945,2.116,2.284,2.524,2.966,3.81,2.947,2.446,2.235,2.084
2.247,2.09,1.938,1.738,1.392,1.042,0,1.231,1.52,1.724,1.985,2.162,2.318,2.517,2.845,3.166,4.127,2.93,2.636,2.452
2.555,2.385,2.242,2.075,1.816,1.605,1.297,0,1.031,1.377,1.73,1.942,2.105,2.286,2.535,2.73,2.994,4.145,3.13,2.816
2.604,2.408,2.258,2.095,1.856,1.682,1.462,0.91,0,0.904,1.38,1.636,1.81,1.992,2.229,2.393,2.579,3.009,3.841,2.97
2.91,2.63,2.458,2.29,2.065,1.908,1.725,1.322,0.974,0,1.117,1.48,1.693,1.9,2.139,2.3,2.455,2.768,3.042,3.901
4.416,3.276,2.999,2.788,2.54,2.39,2.236,1.935,1.715,1.387,0,1.24,1.61,1.88,2.18,2.348,2.5,2.755,2.937,3.182
2.97,3.835,3.002,2.706,2.4,2.242,2.09,1.823,1.645,1.425,0.916,0,0.93,1.3,1.673,1.86,2.016,2.26,2.415,2.578
2.666,2.988,3.849,3.018,2.587,2.398,2.236,1.97,1.811,1.63,1.267,0.913,0,0.945,1.455,1.685,1.859,2.105,2.254,2.392
2.713,2.95,3.262,4.43,3.18,2.9,2.707,2.42,2.262,2.1,1.804,1.55,1.206,0,1.371,1.708,1.926,2.208,2.366,2.495
2.163,2.339,2.537,2.864,3.92,3.044,2.743,2.379,2.205,2.044,1.794,1.604,1.401,1.055,0,0.955,1.286,1.654,1.828,1.964
1.905,2.066,2.235,2.472,2.933,3.797,2.984,2.474,2.268,2.095,1.853,1.678,1.512,1.273,0.844,0,0.862,1.341,1.549,1.697
1.857,2.012,2.17,2.37,2.725,3.084,4.114,2.885,2.59,2.379,2.114,1.937,1.78,1.586,1.268,0.96,0,1.185,1.465,1.644
1.578,1.745,1.89,2.06,2.319,2.538,2.849,4.139,3.118,2.765,2.4,2.189,2.027,1.847,1.6,1.41,1.15,0,1.102,1.317
1.222,1.417,1.569,1.73,1.97,2.145,2.37,2.934,3.828,2.933,2.445,2.184,2.004,1.826,1.595,1.434,1.25,0.831,0,0.86
0.991,1.268,1.439,1.604,1.837,1.995,2.18,2.595,2.945,3.902,2.785,2.417,2.199,1.999,1.757,1.603,1.447,1.146,0.874,0